timestamp,symbol,price,change_pct,buy_pct,sell_pct
2026-07-17T15:40:04.910461+00:00,PLTR,131.08,-2.5,44,56,131.08,129.17,133.94,136.81,1.5
2026-07-17T15:40:04.910461+00:00,TJX,155.52,0.47,44,56,155.52,153.58,158.43,161.35,1.5
2026-07-17T15:40:04.910461+00:00,UPS,116.99,-0.16,44,56,116.99,116.07,118.36,119.73,1.49
2026-07-17T15:40:04.910461+00:00,CVX,186.14,1.24,43,57,186.14,184.81,188.13,190.12,1.5
2026-07-17T15:40:04.910461+00:00,DE,601.62,0.44,43,57,601.62,592.18,615.77,629.92,1.5
2026-07-17T15:40:04.910461+00:00,EBAY,110.43,-0.43,43,57,110.43,109.65,111.61,112.79,1.51
2026-07-17T15:40:04.910461+00:00,FDXF,152.78,0.23,43,57,152.78,148.88,158.63,164.49,1.5
2026-07-17T15:40:04.910461+00:00,INCY,117.2,0.47,43,57,117.2,115.53,119.7,122.19,1.5
2026-07-17T15:40:04.910461+00:00,KVUE,19.12,0.53,43,57,19.12,18.95,19.38,19.63,1.53
2026-07-17T15:40:04.910461+00:00,MDT,83.57,0.01,43,57,83.57,82.74,84.81,86.06,1.49
2026-07-17T15:40:04.910461+00:00,NDSN,292.54,-0.28,43,57,292.54,289.29,297.42,302.3,1.5
2026-07-17T15:40:04.910461+00:00,VRTX,486.77,0.15,43,57,486.77,479.41,497.81,508.84,1.5
2026-07-17T15:40:04.910461+00:00,DLTR,129.89,1.12,42,58,129.89,127.73,133.13,136.38,1.5
2026-07-17T15:40:04.910461+00:00,FOX,51.03,-0.1,42,58,51.03,50.62,51.64,52.25,1.49
2026-07-17T15:40:04.910461+00:00,NTRS,184.95,-1.89,42,58,184.95,182.51,188.61,192.26,1.5
2026-07-17T15:40:04.910461+00:00,OXY,54.26,1.14,42,58,54.26,53.68,55.13,56.01,1.5
2026-07-17T15:40:04.910461+00:00,REG,82.71,0.4,42,58,82.71,82.05,83.7,84.69,1.5
2026-07-17T15:40:04.910461+00:00,TSLA,380.39,-2.73,42,58,380.39,377.27,385.07,389.76,1.5
2026-07-17T15:40:04.910461+00:00,AWK,135.96,1.21,41,59,135.96,134.87,137.6,139.25,1.5
2026-07-17T15:40:04.910461+00:00,TECH,71.63,-0.2,41,59,71.63,71.41,71.96,72.3,1.5
